seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,0,0.25,0.75,55.82827913214762,76.7697635427534,55.82827913214762,36.489491098425454,65.46431312356101,24.782103428239395,52.417498081350736,19.843114468332367,0.1,0.59,0.1,0.1,5.5828279132147625,45.294160490224506,5.5828279132147625,21.528799748071016,5.5828279132147625,3.6489491098425453,0.0,0.8305084745762712,False,False,10,10,date_registration|highest_education_Lower Than A Level|studied_credits|highest_education_A Level or Equivalent|num_of_prev_attempts|imd_band_0-10%|highest_education_HE Qualification|code_module_GGG|disability_N|code_module_CCC,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks|subpage_clicks|date_registration|highest_education_Lower Than A Level
123,0,0.75,0.75,57.40791469318387,76.46991255678091,57.40791469318387,36.489491098425454,65.38756715272449,24.753050552004648,48.81043745203377,18.477629285299244,0.1,0.59,0.1,0.1,5.7407914693183875,45.11724840850073,5.7407914693183875,21.528799748071016,5.7407914693183875,3.6489491098425453,0.0,0.8305084745762712,False,False,10,10,date_registration|highest_education_Lower Than A Level|studied_credits|imd_band_0-10%|num_of_prev_attempts|age_band_0-35|highest_education_A Level or Equivalent|code_module_GGG|code_module_AAA|highest_education_HE Qualification,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|oucontent_clicks|homepage_clicks|forum_clicks|subpage_clicks|date_registration|highest_education_Lower Than A Level
456,0,0.75,0.75,55.79478491886294,76.0093695679736,55.79478491886294,36.489491098425454,61.16653875671527,23.15514235909355,55.25709900230238,20.91807088901801,0.1,0.6599999999999999,0.1,0.1,5.579478491886294,50.16618391486256,5.579478491886294,24.083064124960796,5.579478491886294,3.6489491098425453,0.0,0.8484848484848484,False,False,10,10,date_registration|highest_education_Lower Than A Level|studied_credits|imd_band_0-10%|code_module_CCC|num_of_prev_attempts|highest_education_A Level or Equivalent|code_module_AAA|imd_band_90-100%|age_band_35-55,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks|subpage_clicks|date_registration|resource_clicks
789,0,0.25,0.75,56.08444719604289,75.29395988052936,56.08444719604289,36.489491098425454,64.23637759017652,24.31725740848344,53.26170376055257,20.162696106914584,0.1,0.6599999999999999,0.1,0.1,5.608444719604289,49.69401352114937,5.608444719604289,24.083064124960796,5.608444719604289,3.6489491098425453,0.0,0.8484848484848484,False,False,10,10,date_registration|highest_education_Lower Than A Level|studied_credits|num_of_prev_attempts|code_module_GGG|code_module_CCC|highest_education_A Level or Equivalent|imd_band_0-10%|imd_band_90-100%|imd_band_10-20,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks|subpage_clicks|date_registration|resource_clicks
1011,0,1.0,0.75,55.06936382569874,75.62715946909196,55.06936382569874,36.489491098425454,64.46661550268611,24.40441603718768,52.26400613967767,19.78500871586287,0.1,0.59,0.1,0.1,5.506936382569874,44.62002408676426,5.506936382569874,21.528799748071016,5.506936382569874,3.6489491098425453,0.0,0.8305084745762712,False,False,10,10,highest_education_Lower Than A Level|studied_credits|highest_education_HE Qualification|num_of_prev_attempts|code_module_GGG|imd_band_0-10%|date_registration|code_module_AAA|code_module_DDD|code_module_CCC,days_active_to_date|date_unregistration|sum_click_to_date|n_distinct_activities|homepage_clicks|oucontent_clicks|forum_clicks|subpage_clicks|date_registration|highest_education_Lower Than A Level
2024,0,0.25,0.75,55.84536273683647,76.40962320452697,55.84536273683647,36.489491098425454,65.46431312356101,24.782103428239395,54.10590943975442,20.482277745496805,0.1,0.6599999999999999,0.1,0.1,5.584536273683647,50.43035131498779,5.584536273683647,24.083064124960796,5.584536273683647,3.6489491098425453,0.0,0.8484848484848484,False,False,10,10,date_registration|highest_education_Lower Than A Level|studied_credits|code_module_AAA|num_of_prev_attempts|highest_education_A Level or Equivalent|code_module_CCC|highest_education_HE Qualification|imd_band_?|code_module_GGG,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks|subpage_clicks|date_registration|resource_clicks
3033,0,1.0,0.75,55.486763700233865,76.43479148228653,55.486763700233865,36.489491098425454,64.62010744435918,24.462521789657178,47.966231772831925,18.158047646717023,0.1,0.59,0.1,0.1,5.5486763700233865,45.09652697454905,5.5486763700233865,21.528799748071016,5.5486763700233865,3.6489491098425453,0.0,0.8305084745762712,False,False,10,10,highest_education_Lower Than A Level|studied_credits|imd_band_0-10%|date_registration|highest_education_A Level or Equivalent|highest_education_HE Qualification|code_module_AAA|num_of_prev_attempts|code_module_EEE|disability_N,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|oucontent_clicks|homepage_clicks|forum_clicks|subpage_clicks|date_registration|highest_education_Lower Than A Level
4044,0,1.0,0.75,55.626061149115735,76.25398627626754,55.626061149115735,36.489491098425454,63.31542594013815,23.96862289366647,53.18495778971604,20.133643230679837,0.1,0.6599999999999999,0.1,0.1,5.562606114911574,50.32763094233657,5.562606114911574,24.083064124960796,5.562606114911574,3.6489491098425453,0.0,0.8484848484848484,False,False,10,10,highest_education_Lower Than A Level|studied_credits|date_registration|code_module_CCC|num_of_prev_attempts|highest_education_A Level or Equivalent|imd_band_0-10%|code_module_EEE|age_band_0-35|code_module_AAA,days_active_to_date|date_unregistration|n_distinct_activities|sum_click_to_date|oucontent_clicks|homepage_clicks|forum_clicks|subpage_clicks|date_registration|resource_clicks
