accuracy,f1_paper,f1_deploy,precision20_deploy,recall20_deploy,AR,AR_available,TVS,IUS_paper,IUS_deploy,n_features,selected,method,horizon
67.08860759493672,65.25144852926333,65.25144852926333,53.333333333333336,30.76923076923077,0.9571428571428572,0.9571428571428572,1.0,62.45495787800919,62.45495787800919,7,studytime|schoolsup|famsup|activities|nursery|romantic|Dalc,NSGA-II-MOFS,0
64.55696202531645,61.042694700708,61.042694700708,46.666666666666664,26.923076923076923,0.54,0.54,1.0,32.96305513838232,32.96305513838232,5,failures|schoolsup|goout|higher|Mjob_teacher,StabilitySelection,0
64.55696202531645,63.194826637314264,63.194826637314264,46.666666666666664,26.923076923076923,0.35,0.35,1.0,22.11818932305999,22.11818932305999,2,failures|goout,Boruta,0
