seed,dataset,horizon,IUS_paper_full,IUS_paper_noTemp,IUS_paper_noAction,IUS_paper_hardDEFS,IUS_deploy_full,IUS_deploy_noTemp,IUS_deploy_noAction,IUS_deploy_hardDEFS,AR_full,AR_available_full,AR_available_noTemp,F1_full,F1_noTemp,TVS_full,TVS_noTemp,alpha_full,alpha_noTemp,n_full,n_noTemp
42,math,1,56.9620253164557,56.9620253164557,40.682510979075175,49.52000298719242,56.9620253164557,56.9620253164557,40.682510979075175,49.52000298719242,1.0,1.0,1.0,56.9620253164557,56.9620253164557,1.0,1.0,0.25,0.25,5,5
123,math,1,66.73511486169713,66.73511486169713,28.511966719656634,52.09512003491925,66.73511486169713,66.73511486169713,28.511966719656634,52.09512003491925,1.0,1.0,1.0,66.73511486169713,66.73511486169713,1.0,1.0,0.25,0.25,5,5
456,math,1,62.672566413628516,62.672566413628516,0.0,46.09030215268085,62.672566413628516,62.672566413628516,0.0,46.09030215268085,1.0,1.0,1.0,62.672566413628516,62.672566413628516,1.0,1.0,0.0,0.0,5,5
789,math,1,57.896988214753385,57.896988214753385,24.11948093304673,48.544622912456134,57.896988214753385,57.896988214753385,24.11948093304673,48.544622912456134,1.0,1.0,1.0,57.896988214753385,57.896988214753385,1.0,1.0,0.25,0.25,5,5
1011,math,1,48.0438251249867,48.0438251249867,11.328132720022825,49.97311860975583,48.0438251249867,48.0438251249867,11.328132720022825,49.97311860975583,0.6,0.6,0.6,80.07304187497783,80.07304187497783,1.0,1.0,0.75,0.75,5,5
2024,math,1,62.672566413628516,62.672566413628516,27.511179462912576,62.64344366210919,62.672566413628516,62.672566413628516,27.511179462912576,62.64344366210919,1.0,1.0,1.0,62.672566413628516,62.672566413628516,1.0,1.0,0.25,0.25,5,5
3033,math,1,56.75809803679359,56.75809803679359,11.001417084627018,54.128156586478106,56.75809803679359,56.75809803679359,11.001417084627018,54.128156586478106,1.0,1.0,1.0,56.75809803679359,56.75809803679359,1.0,1.0,0.0,0.0,5,5
4044,math,1,59.854304158101634,59.854304158101634,11.354191545259134,43.19224905151934,59.854304158101634,59.854304158101634,11.354191545259134,43.19224905151934,1.0,1.0,1.0,59.854304158101634,59.854304158101634,1.0,1.0,0.0,0.0,5,5
