seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,2,0.25,0.25,82.15008225652984,82.24278694584997,82.15008225652984,82.24278694584997,99.38603223330776,37.623474723997674,99.0023023791251,37.47821034282394,0.76,0.76,0.76,0.76,62.43406251496268,62.50451807884598,62.43406251496268,62.50451807884598,62.43406251496268,62.50451807884598,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
123,2,0.25,0.25,81.51770725030602,81.51770725030602,81.51770725030602,81.51770725030602,99.30928626247122,37.59442184776292,99.30928626247122,37.59442184776292,0.76,0.76,0.76,0.76,61.95345751023257,61.95345751023257,61.95345751023257,61.95345751023257,61.95345751023257,61.95345751023257,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
456,2,0.25,0.25,81.58128585407863,81.58128585407863,81.58128585407863,81.58128585407863,98.92555640828856,37.44915746658919,98.92555640828856,37.44915746658919,0.76,0.76,0.76,0.76,62.00177724909975,62.00177724909975,62.00177724909975,62.00177724909975,62.00177724909975,62.00177724909975,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
789,2,0.25,0.25,81.09184216233483,81.09184216233483,81.09184216233483,81.09184216233483,99.0023023791251,37.47821034282394,99.0023023791251,37.47821034282394,0.76,0.76,0.76,0.76,61.62980004337447,61.62980004337447,61.62980004337447,61.62980004337447,61.62980004337447,61.62980004337447,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
1011,2,0.25,0.25,80.620048006186,80.72747446072462,80.620048006186,80.72747446072462,98.92555640828856,37.44915746658919,98.92555640828856,37.44915746658919,0.76,0.76,0.76,0.76,61.271236484701355,61.35288059015072,61.271236484701355,61.35288059015072,61.271236484701355,61.35288059015072,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
2024,2,0.25,0.25,81.50162485091123,81.50162485091123,81.50162485091123,81.50162485091123,98.92555640828856,37.44915746658919,98.92555640828856,37.44915746658919,0.76,0.76,0.76,0.76,61.941234886692534,61.941234886692534,61.941234886692534,61.941234886692534,61.941234886692534,61.941234886692534,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
3033,2,0.25,0.25,80.82511481247735,81.25296932216364,80.82511481247735,81.25296932216364,98.92555640828856,37.44915746658919,98.61857252494244,37.3329459616502,0.76,0.76,0.76,0.76,61.42708725748278,61.75225668484436,61.42708725748278,61.75225668484436,61.42708725748278,61.75225668484436,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
4044,2,0.25,0.25,80.58098871052762,80.58098871052762,80.58098871052762,80.58098871052762,99.30928626247122,37.59442184776292,99.30928626247122,37.59442184776292,0.76,0.76,0.76,0.76,61.241551420000995,61.241551420000995,61.241551420000995,61.241551420000995,61.241551420000995,61.241551420000995,0.0,0.0,False,False,5,5,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate
