accuracy,f1_paper,f1_deploy,precision20_deploy,recall20_deploy,AR,AR_available,TVS,IUS_paper,IUS_deploy,n_features,selected,method,horizon
79.23076923076923,77.97802197802197,77.97802197802197,23.076923076923077,30.0,1.0,1.0,1.0,77.97802197802197,77.97802197802197,5,schoolsup|paid|nursery|higher|internet,NSGA-II-MOFS,1
83.84615384615385,85.45795667746887,85.45795667746887,53.84615384615385,70.0,0.2,0.2,1.0,17.091591335493774,17.091591335493774,5,G1|failures|school|higher|Fjob_at_home,StabilitySelection,1
84.61538461538461,84.91111335148032,84.91111335148032,50.0,65.0,0.3,0.3,1.0,25.473334005444098,25.473334005444098,8,school|Medu|Fedu|failures|higher|goout|absences|G1,Boruta,1
