accuracy,f1_paper,f1_deploy,precision20_deploy,recall20_deploy,AR,AR_available,TVS,IUS_paper,IUS_deploy,n_features,selected,method,horizon
75.38461538461539,76.27557627557628,76.27557627557628,23.076923076923077,30.0,0.9400000000000001,0.9400000000000001,1.0,71.69904169904171,71.69904169904171,5,schoolsup|famsup|nursery|romantic|freetime,NSGA-II-MOFS,0
70.0,73.21752657505833,73.21752657505833,26.923076923076923,35.0,0.33999999999999997,0.33999999999999997,1.0,24.89395903551983,24.89395903551983,5,failures|higher|school|guardian_father|freetime,StabilitySelection,0
79.23076923076923,77.97802197802197,77.97802197802197,26.923076923076923,35.0,0.48,0.48,1.0,37.42945054945054,37.42945054945054,10,school|Medu|Fedu|studytime|failures|higher|famrel|freetime|goout|Walc,Boruta,0
