seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,2,0.25,0.25,82.86576288042525,82.62062429431131,82.86576288042525,82.62062429431131,99.7697620874904,37.76873910517141,99.92325402916347,37.82684485764091,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.55742385403019,61.37532090434556,61.55742385403019,61.37532090434556,61.55742385403019,61.37532090434556,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
123,2,0.25,0.25,83.03031524927627,82.87819394770723,83.03031524927627,82.87819394770723,99.7697620874904,37.76873910517141,99.69301611665388,37.73968622893666,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.679662756605225,61.56665836115395,61.679662756605225,61.56665836115395,61.679662756605225,61.56665836115395,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
456,2,0.25,0.25,82.34451770763663,82.71487935034821,82.34451770763663,82.71487935034821,99.7697620874904,37.76873910517141,99.46277820414429,37.652527600232425,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.17021315424436,61.44533894597296,61.17021315424436,61.44533894597296,61.17021315424436,61.44533894597296,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
789,2,0.25,0.25,82.4550647325614,82.49933939634784,82.4550647325614,82.49933939634784,99.46277820414429,37.652527600232425,99.38603223330776,37.623474723997674,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.252333801331325,61.28522355157268,61.252333801331325,61.28522355157268,61.252333801331325,61.28522355157268,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|sum_click_to_date
1011,2,0.25,0.25,82.4091836401378,82.18002483972668,82.4091836401378,82.18002483972668,99.61627014581734,37.71063335270192,99.61627014581734,37.71063335270192,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.21825070410236,61.04801845236839,61.21825070410236,61.04801845236839,61.21825070410236,61.04801845236839,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
2024,2,0.25,0.25,82.54899811232491,82.85518793680312,82.54899811232491,82.85518793680312,99.92325402916347,37.82684485764091,99.7697620874904,37.76873910517141,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.32211288344136,61.54956818162518,61.32211288344136,61.54956818162518,61.32211288344136,61.54956818162518,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|sum_click_to_date
3033,2,0.25,0.25,82.91332954380513,83.21443479449209,82.91332954380513,83.21443479449209,99.69301611665388,37.73968622893666,99.53952417498081,37.68158047646717,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.59275908968381,61.816437275908406,61.59275908968381,61.816437275908406,61.59275908968381,61.816437275908406,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
4044,2,0.25,0.25,82.30686455393361,82.09165704381404,82.30686455393361,82.09165704381404,99.61627014581734,37.71063335270192,99.61627014581734,37.71063335270192,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,61.142242240064974,60.982373803976145,61.142242240064974,60.982373803976145,61.142242240064974,60.982373803976145,0.0,0.0,False,False,7,7,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks
