seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,0,0.25,0.0,55.47786616061467,61.97557076361011,55.47786616061467,51.58795057227509,64.62010744435918,24.462521789657178,56.792018419033,21.499128413712956,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,7.92540945151638,46.038995424396084,7.92540945151638,38.32247756797578,7.92540945151638,7.3697072246107265,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|highest_education_A Level or Equivalent|num_of_prev_attempts|imd_band_0-10%|highest_education_HE Qualification,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks
123,0,0.75,0.0,56.81118623652457,61.51784361803635,56.81118623652457,43.48759208655354,65.61780506523408,24.840209180708893,57.17574827321565,21.644392794886695,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,8.115883748074939,45.69896954482701,8.115883748074939,32.30506840715406,8.115883748074939,6.212513155221934,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|imd_band_0-10%|num_of_prev_attempts|age_band_0-35|highest_education_A Level or Equivalent,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks
456,0,1.0,0.25,56.510045907559444,60.60813018339027,56.510045907559444,50.035120257868606,64.6968534151957,24.491574665891925,58.32693783576362,22.080185938407904,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,8.07286370107992,45.02318242194706,8.07286370107992,37.16894647727382,8.07286370107992,7.147874322552656,0.0,0.8076923076923077,False,False,7,7,highest_education_Lower Than A Level|studied_credits|date_registration|imd_band_0-10%|code_module_CCC|num_of_prev_attempts|highest_education_A Level or Equivalent,date_registration|days_active_to_date|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks
789,0,0.25,0.25,56.11060195559712,61.41993903279164,56.11060195559712,48.853250775137255,65.61780506523408,24.840209180708893,57.32924021488872,21.70249854735619,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,8.015800279371016,45.6262404243595,8.015800279371016,36.29098629010196,8.015800279371016,6.979035825019608,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|num_of_prev_attempts|code_module_GGG|code_module_CCC|highest_education_A Level or Equivalent,date_registration|days_active_to_date|n_distinct_activities|sum_click_to_date|homepage_clicks|oucontent_clicks|forum_clicks
1011,0,0.25,0.5,55.29297409737397,61.62745058823131,55.29297409737397,50.38547638018163,64.9270913277053,24.578733294596162,57.0222563315426,21.586287042417197,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,7.898996299624852,45.780391865543265,7.898996299624852,37.42921102527778,7.898996299624852,7.197925197168803,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|highest_education_HE Qualification|num_of_prev_attempts|code_module_GGG|imd_band_0-10%,days_active_to_date|date_registration|sum_click_to_date|n_distinct_activities|homepage_clicks|oucontent_clicks|forum_clicks
2024,0,0.25,0.0,55.78726385934627,61.63365475981654,55.78726385934627,50.677591051404455,63.85264773599386,24.171993027309703,57.866462010744435,21.90586868099942,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,7.969609122763753,45.785000678720856,7.969609122763753,37.64621049532903,7.969609122763753,7.239655864486351,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|code_module_AAA|num_of_prev_attempts|highest_education_A Level or Equivalent|code_module_CCC,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks
3033,0,1.0,0.0,55.25761115198645,61.7220845268047,55.25761115198645,51.25796027316526,61.2432847275518,23.184195235328296,54.48963929393707,20.62754212667054,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,7.893944450283779,45.85069136276921,7.893944450283779,38.07734191720848,7.893944450283779,7.3225657533093225,0.0,0.8076923076923077,False,False,7,7,highest_education_Lower Than A Level|studied_credits|imd_band_0-10%|date_registration|highest_education_A Level or Equivalent|highest_education_HE Qualification|code_module_AAA,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks
4044,0,0.25,0.5,55.555123094706396,60.65124839718715,55.555123094706396,35.158379891933386,63.699155794320795,24.11388727484021,52.187260168841135,19.755955839628122,0.14285714285714285,0.7428571428571429,0.14285714285714285,0.14285714285714285,7.936446156386627,45.05521309505332,7.936446156386627,26.11765363400766,7.936446156386627,5.022625698847626,0.0,0.8076923076923077,False,False,7,7,date_registration|highest_education_Lower Than A Level|studied_credits|code_module_CCC|num_of_prev_attempts|highest_education_A Level or Equivalent|imd_band_0-10%,days_active_to_date|date_registration|n_distinct_activities|sum_click_to_date|oucontent_clicks|homepage_clicks|forum_clicks
