seed,dataset,horizon,IUS_paper_full,IUS_paper_noTemp,IUS_paper_noAction,IUS_paper_hardDEFS,IUS_deploy_full,IUS_deploy_noTemp,IUS_deploy_noAction,IUS_deploy_hardDEFS,AR_full,AR_available_full,AR_available_noTemp,F1_full,F1_noTemp,TVS_full,TVS_noTemp,alpha_full,alpha_noTemp,n_full,n_noTemp
42,portuguese,1,74.41758241758242,74.41758241758242,16.37866720435528,61.33009583009583,74.41758241758242,74.41758241758242,16.37866720435528,61.33009583009583,1.0,1.0,1.0,74.41758241758242,74.41758241758242,1.0,1.0,0.25,0.25,5,5
123,portuguese,1,69.21394756446303,69.21394756446303,34.43476336680221,62.239702981784426,69.21394756446303,69.21394756446303,34.43476336680221,62.239702981784426,1.0,1.0,1.0,69.21394756446303,69.21394756446303,1.0,1.0,0.25,0.25,5,5
456,portuguese,1,71.27415929519401,71.27415929519401,29.29230769230769,68.73203513268528,71.27415929519401,71.27415929519401,29.29230769230769,68.73203513268528,1.0,1.0,1.0,71.27415929519401,71.27415929519401,1.0,1.0,0.25,0.25,5,5
789,portuguese,1,65.92981683848592,65.92981683848592,16.788672522114215,64.05406479825085,65.92981683848592,65.92981683848592,16.788672522114215,64.05406479825085,1.0,1.0,1.0,65.92981683848592,65.92981683848592,1.0,1.0,0.25,0.25,5,5
1011,portuguese,1,68.33516173617696,68.33516173617696,33.99406280922869,61.33009583009583,68.33516173617696,68.33516173617696,33.99406280922869,61.33009583009583,1.0,1.0,1.0,68.33516173617696,68.33516173617696,1.0,1.0,0.0,0.0,5,5
2024,portuguese,1,77.45726495726495,77.45726495726495,17.372550245366174,74.28454658410605,77.45726495726495,77.45726495726495,17.372550245366174,74.28454658410605,1.0,1.0,1.0,77.45726495726495,77.45726495726495,1.0,1.0,0.25,0.25,5,5
3033,portuguese,1,73.11616954474097,73.11616954474097,17.62755762755763,57.12260288730876,73.11616954474097,73.11616954474097,17.62755762755763,57.12260288730876,1.0,1.0,1.0,73.11616954474097,73.11616954474097,1.0,1.0,0.25,0.25,5,5
4044,portuguese,1,73.34378507114891,73.34378507114891,17.956427968618137,66.11192865105909,73.34378507114891,73.34378507114891,17.956427968618137,66.11192865105909,1.0,1.0,1.0,73.34378507114891,73.34378507114891,1.0,1.0,0.25,0.25,5,5
