seed,horizon,IUS_paper_full,IUS_paper_noTemp,IUS_paper_noAction,IUS_paper_hardDEFS,IUS_deploy_full,IUS_deploy_noTemp,IUS_deploy_noAction,IUS_deploy_hardDEFS,AR_full,AR_available_full,AR_available_noTemp,F1_full,F1_noTemp,TVS_full,TVS_noTemp,alpha_full,alpha_noTemp,n_full,n_noTemp
42,0,51.69142941757774,51.69142941757774,0.0,51.69142941757774,51.69142941757774,51.69142941757774,0.0,51.69142941757774,1.0,1.0,1.0,51.69142941757774,51.69142941757774,1.0,1.0,0.0,0.0,1,1
123,0,51.86086717320133,51.86086717320133,0.0,51.86086717320133,51.86086717320133,51.86086717320133,0.0,51.86086717320133,1.0,1.0,1.0,51.86086717320133,51.86086717320133,1.0,1.0,0.0,0.0,1,1
456,0,51.33318262271578,51.33318262271578,0.0,51.33318262271578,51.33318262271578,51.33318262271578,0.0,51.33318262271578,1.0,1.0,1.0,51.33318262271578,51.33318262271578,1.0,1.0,0.0,0.0,1,1
789,0,50.23393271152923,50.23393271152923,0.0,50.23393271152923,50.23393271152923,50.23393271152923,0.0,50.23393271152923,1.0,1.0,1.0,50.23393271152923,50.23393271152923,1.0,1.0,0.0,0.0,1,1
1011,0,50.932661412568144,50.932661412568144,0.0,50.932661412568144,50.932661412568144,50.932661412568144,0.0,50.932661412568144,1.0,1.0,1.0,50.932661412568144,50.932661412568144,1.0,1.0,0.0,0.0,1,1
2024,0,51.08822620767401,51.08822620767401,0.0,51.08822620767401,51.08822620767401,51.08822620767401,0.0,51.08822620767401,1.0,1.0,1.0,51.08822620767401,51.08822620767401,1.0,1.0,0.0,0.0,1,1
3033,0,51.46423552287306,51.46423552287306,0.0,51.46423552287306,51.46423552287306,51.46423552287306,0.0,51.46423552287306,1.0,1.0,1.0,51.46423552287306,51.46423552287306,1.0,1.0,0.0,0.0,1,1
4044,0,51.39088089861104,51.39088089861104,0.0,51.39088089861104,51.39088089861104,51.39088089861104,0.0,51.39088089861104,1.0,1.0,1.0,51.39088089861104,51.39088089861104,1.0,1.0,0.0,0.0,1,1
