seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,1,0.0,0.25,77.76821140283057,78.15403299080278,77.76821140283057,78.15403299080278,98.54182655410591,37.30389308541546,98.61857252494244,37.3329459616502,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.993112210038,56.270903753377986,55.993112210038,56.270903753377986,55.993112210038,56.270903753377986,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|n_distinct_activities|sum_click_to_date|homepage_clicks|forum_clicks|oucontent_clicks|avg_first_submit_gap_days|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
123,1,0.25,0.25,77.57813225307264,77.48556024247367,77.57813225307264,77.48556024247367,98.84881043745203,37.42010459035445,98.69531849577898,37.361998837884954,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.85625522221229,55.789603374581034,55.85625522221229,55.789603374581034,55.85625522221229,55.789603374581034,0.0,0.0,False,False,15,15,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|homepage_clicks|sum_click_to_date|n_distinct_activities|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|click_trend_slope|quiz_clicks,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|n_distinct_activities|homepage_clicks|sum_click_to_date|forum_clicks|oucontent_clicks|avg_first_submit_gap_days|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
456,1,0.0,0.25,77.64142614638993,77.73752570428375,77.64142614638993,77.73752570428375,99.07904834996162,37.507263219058686,99.15579432079817,37.53631609529343,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.90182682540075,55.9710185070843,55.90182682540075,55.9710185070843,55.90182682540075,55.9710185070843,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|sum_click_to_date|n_distinct_activities|homepage_clicks|forum_clicks|oucontent_clicks|avg_first_submit_gap_days|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
789,1,0.25,0.0,77.01152876657106,77.67117403464863,77.01152876657106,77.67117403464863,98.69531849577898,37.361998837884954,98.69531849577898,37.361998837884954,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.448300711931154,55.923245304947,55.448300711931154,55.923245304947,55.448300711931154,55.923245304947,0.0,0.0,False,False,15,15,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|sum_click_to_date|homepage_clicks|n_distinct_activities|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|click_trend_slope|quiz_clicks,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days
1011,1,0.25,0.5,76.53152664068503,76.61542812994966,76.53152664068503,76.61542812994966,98.38833461243284,37.24578733294596,98.38833461243284,37.24578733294596,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.10269918129321,55.16310825356374,55.10269918129321,55.16310825356374,55.10269918129321,55.16310825356374,0.0,0.0,False,False,15,15,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|sum_click_to_date|homepage_clicks|n_distinct_activities|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|click_trend_slope|quiz_clicks,assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|date_registration|sum_click_to_date|n_distinct_activities|homepage_clicks|forum_clicks|oucontent_clicks|avg_first_submit_gap_days|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
2024,1,0.0,0.0,77.43877438461027,77.43877438461027,77.43877438461027,77.43877438461027,98.7720644666155,37.3910517141197,98.7720644666155,37.3910517141197,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.755917556919385,55.755917556919385,55.755917556919385,55.755917556919385,55.755917556919385,55.755917556919385,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days
3033,1,0.0,0.0,77.58620142142402,77.58620142142402,77.58620142142402,77.58620142142402,98.84881043745203,37.42010459035445,98.84881043745203,37.42010459035445,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.86206502342529,55.86206502342529,55.86206502342529,55.86206502342529,55.86206502342529,55.86206502342529,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days
4044,1,0.25,0.25,77.24936520484393,77.40681454611331,77.24936520484393,77.40681454611331,98.54182655410591,37.30389308541546,98.61857252494244,37.3329459616502,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,55.61954294748761,55.732906473201574,55.61954294748761,55.732906473201574,55.61954294748761,55.732906473201574,0.0,0.0,False,False,15,15,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|sum_click_to_date|homepage_clicks|n_distinct_activities|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|click_trend_slope|quiz_clicks,date_registration|assessment_on_time_rate|days_active_to_date|assessment_submitted_count|click_intensity_last_7d|sum_click_to_date|n_distinct_activities|homepage_clicks|oucontent_clicks|forum_clicks|avg_first_submit_gap_days|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
