seed,horizon,alpha_full,alpha_notemp,f1_full_paper,f1_notemp_paper,f1_full_deploy,f1_notemp_deploy,precision20_full_deploy,recall20_full_deploy,precision20_notemp_deploy,recall20_notemp_deploy,AR_full,AR_notemp,AR_available_full,AR_available_notemp,IUS_paper_full,IUS_paper_notemp,IUS_deploy_old_full,IUS_deploy_old_notemp,IUS_deploy_full,IUS_deploy_notemp,tau_full,tau_notemp,full_has_T3,notemp_has_T3,n_full,n_notemp,selected_full,selected_notemp
42,2,0.0,0.0,85.18474021842152,85.18474021842152,85.18474021842152,85.18474021842152,99.92325402916347,37.82684485764091,99.92325402916347,37.82684485764091,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,61.33301295726349,61.33301295726349,61.33301295726349,61.33301295726349,61.33301295726349,61.33301295726349,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days
123,2,0.25,0.25,84.7539044582965,84.9067983858181,84.7539044582965,84.9067983858181,99.69301611665388,37.73968622893666,99.92325402916347,37.82684485764091,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,61.02281120997347,61.13289483778902,61.02281120997347,61.13289483778902,61.02281120997347,61.13289483778902,0.0,0.0,False,False,15,15,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities|homepage_clicks|avg_first_submit_gap_days|oucontent_clicks|forum_clicks|subpage_clicks|quiz_clicks|resource_clicks|click_trend_slope,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks|sum_click_to_date|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
456,2,0.0,0.25,84.39092268479605,85.00278272404702,84.39092268479605,85.00278272404702,99.92325402916347,37.82684485764091,99.84650805832693,37.79779198140616,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.76146433305315,61.202003561313845,60.76146433305315,61.202003561313845,60.76146433305315,61.202003561313845,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks|sum_click_to_date|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|resource_clicks|click_trend_slope
789,2,0.0,0.25,83.80319766605326,83.74260144373619,83.80319766605326,83.74260144373619,99.84650805832693,37.79779198140616,99.46277820414429,37.652527600232425,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.33830231955834,60.29467303949004,60.33830231955834,60.29467303949004,60.33830231955834,60.29467303949004,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|sum_click_to_date|homepage_clicks|avg_first_submit_gap_days|oucontent_clicks|forum_clicks|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
1011,2,0.0,0.25,84.13229732278712,83.84176842480632,84.13229732278712,83.84176842480632,99.84650805832693,37.79779198140616,99.92325402916347,37.82684485764091,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.575254072406715,60.36607326586054,60.575254072406715,60.36607326586054,60.575254072406715,60.36607326586054,0.0,0.0,False,False,15,15,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks|sum_click_to_date|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
2024,2,0.25,0.0,84.24437293620977,84.29025300939878,84.24437293620977,84.29025300939878,99.69301611665388,37.73968622893666,99.84650805832693,37.79779198140616,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.65594851407102,60.68898216676711,60.65594851407102,60.68898216676711,60.65594851407102,60.68898216676711,0.0,0.0,False,False,15,15,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities|homepage_clicks|avg_first_submit_gap_days|oucontent_clicks|forum_clicks|subpage_clicks|quiz_clicks|resource_clicks|click_trend_slope,date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days
3033,2,0.25,0.25,84.68913330408205,84.6598254626603,84.68913330408205,84.6598254626603,99.92325402916347,37.82684485764091,99.84650805832693,37.79779198140616,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.97617597893906,60.9550743331154,60.97617597893906,60.9550743331154,60.97617597893906,60.9550743331154,0.0,0.0,False,False,15,15,date_registration|assessment_submitted_count|days_active_to_date|click_intensity_last_7d|assessment_on_time_rate|sum_click_to_date|n_distinct_activities|homepage_clicks|avg_first_submit_gap_days|subpage_clicks|oucontent_clicks|forum_clicks|quiz_clicks|resource_clicks|click_trend_slope,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks|sum_click_to_date|avg_first_submit_gap_days|subpage_clicks|forum_clicks|oucontent_clicks|quiz_clicks|resource_clicks|click_trend_slope
4044,2,0.25,0.25,84.05968646383184,83.81539993675206,84.05968646383184,83.81539993675206,99.61627014581734,37.71063335270192,99.7697620874904,37.76873910517141,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.7199999999999999,60.522974253958914,60.347087954461465,60.522974253958914,60.347087954461465,60.522974253958914,60.347087954461465,0.0,0.0,False,False,15,15,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|sum_click_to_date|n_distinct_activities|homepage_clicks|avg_first_submit_gap_days|oucontent_clicks|forum_clicks|subpage_clicks|quiz_clicks|resource_clicks|click_trend_slope,date_registration|assessment_submitted_count|click_intensity_last_7d|days_active_to_date|assessment_on_time_rate|n_distinct_activities|homepage_clicks|sum_click_to_date|avg_first_submit_gap_days|forum_clicks|oucontent_clicks|subpage_clicks|resource_clicks|quiz_clicks|click_trend_slope
