seed,dataset,horizon,IUS_paper_full,IUS_paper_noTemp,IUS_paper_noAction,IUS_paper_hardDEFS,IUS_deploy_full,IUS_deploy_noTemp,IUS_deploy_noAction,IUS_deploy_hardDEFS,AR_full,AR_available_full,AR_available_noTemp,F1_full,F1_noTemp,TVS_full,TVS_noTemp,alpha_full,alpha_noTemp,n_full,n_noTemp
42,portuguese,2,74.37830462220705,74.37830462220705,34.07388991099399,68.24704606292862,74.37830462220705,74.37830462220705,34.07388991099399,68.24704606292862,1.0,1.0,1.0,74.37830462220705,74.37830462220705,1.0,1.0,0.25,0.25,7,7
123,portuguese,2,73.29881656804733,73.29881656804733,12.826019977584382,65.76661433804291,73.29881656804733,73.29881656804733,12.826019977584382,65.76661433804291,1.0,1.0,1.0,73.29881656804733,73.29881656804733,1.0,1.0,0.25,0.25,7,7
456,portuguese,2,75.18519676179164,75.18519676179164,34.75251777958093,70.30481423338568,75.18519676179164,75.18519676179164,34.75251777958093,70.30481423338568,1.0,1.0,1.0,75.18519676179164,75.18519676179164,1.0,1.0,0.0,0.0,7,7
789,portuguese,2,68.83847859457616,68.83847859457616,25.684119801766858,65.2244436454963,68.83847859457616,68.83847859457616,25.684119801766858,65.2244436454963,1.0,1.0,1.0,68.83847859457616,68.83847859457616,1.0,1.0,0.25,0.25,7,7
1011,portuguese,2,68.1617418745683,68.1617418745683,34.56793206793208,65.9619745334031,68.1617418745683,68.1617418745683,34.56793206793208,65.9619745334031,1.0,1.0,1.0,68.1617418745683,68.1617418745683,1.0,1.0,0.0,0.0,7,7
2024,portuguese,2,72.99633699633699,72.99633699633699,27.4834197988224,70.3433083702142,72.99633699633699,72.99633699633699,27.4834197988224,70.3433083702142,1.0,1.0,1.0,72.99633699633699,72.99633699633699,1.0,1.0,0.0,0.0,7,7
3033,portuguese,2,68.69903751305982,68.69903751305982,12.802937802937805,64.17887667887668,68.69903751305982,68.69903751305982,12.802937802937805,64.17887667887668,1.0,1.0,1.0,68.69903751305982,68.69903751305982,1.0,1.0,0.0,0.0,7,7
4044,portuguese,2,77.45726495726495,77.45726495726495,12.80883702408366,63.09331019857336,77.45726495726495,77.45726495726495,12.80883702408366,63.09331019857336,1.0,1.0,1.0,77.45726495726495,77.45726495726495,1.0,1.0,0.25,0.25,7,7
