accuracy,f1_paper,f1_deploy,precision20_deploy,recall20_deploy,AR,AR_available,TVS,IUS_paper,IUS_deploy,n_features,selected,method,horizon
86.36293910108913,86.36616413345203,86.36616413345203,99.92325402916347,37.82684485764091,0.388235294117647,0.388235294117647,1.0,33.530393134163724,33.530393134163724,17,date_registration|n_distinct_activities|forum_clicks|oucontent_clicks|quiz_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|avg_first_submit_gap_days|score_TMA1|region_North Region|region_South East Region|region_South Region|imd_band_70-80%|age_band_35-55|code_module_DDD|code_module_FFF,NSGA-II-MOFS,2
87.037889246817,87.04484451726081,87.04484451726081,99.92325402916347,37.82684485764091,0.3733333333333333,0.3733333333333333,1.0,32.4967419531107,32.4967419531107,15,code_presentation_2014J|imd_band_90-100%|days_active_to_date|n_distinct_activities|forum_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days|score_TMA2|weighted_assessment_score_to_date|region_Scotland|highest_education_Lower Than A Level|imd_band_0-10%,StabilitySelection,2
87.51342230403436,87.52096038973161,87.52096038973161,100.0,37.85589773387565,0.3272727272727272,0.3272727272727272,1.0,28.643223400275797,28.643223400275797,33,num_of_prev_attempts|studied_credits|date_registration|sum_click_to_date|days_active_to_date|n_distinct_activities|forum_clicks|resource_clicks|oucontent_clicks|subpage_clicks|quiz_clicks|homepage_clicks|click_intensity_last_7d|click_trend_slope|assessment_submitted_count|assessment_on_time_rate|avg_first_submit_gap_days|score_CMA1|score_CMA2|score_TMA1|score_TMA2|weighted_assessment_score_to_date|gender_F|gender_M|highest_education_Lower Than A Level|code_module_AAA|code_module_BBB|code_module_CCC|code_module_DDD|code_module_EEE|code_module_FFF|code_module_GGG|code_presentation_2013B,Boruta,2
