seed,horizon,IUS_paper_full,IUS_paper_noTemp,IUS_paper_noAction,IUS_paper_hardDEFS,IUS_deploy_full,IUS_deploy_noTemp,IUS_deploy_noAction,IUS_deploy_hardDEFS,AR_full,AR_available_full,AR_available_noTemp,F1_full,F1_noTemp,TVS_full,TVS_noTemp,alpha_full,alpha_noTemp,n_full,n_noTemp
42,2,62.43406251496268,62.50451807884598,35.82556590341716,57.1538213518996,62.43406251496268,62.50451807884598,35.82556590341716,57.1538213518996,0.76,0.76,0.76,82.15008225652984,82.24278694584997,1.0,1.0,0.25,0.25,5,5
123,2,61.95345751023257,61.95345751023257,35.593943924186874,56.879129338850966,61.95345751023257,61.95345751023257,35.593943924186874,56.879129338850966,0.76,0.76,0.76,81.51770725030602,81.51770725030602,1.0,1.0,0.25,0.25,5,5
456,2,62.00177724909975,62.00177724909975,35.51710059810567,56.99126326468967,62.00177724909975,62.00177724909975,35.51710059810567,56.99126326468967,0.76,0.76,0.76,81.58128585407863,81.58128585407863,1.0,1.0,0.25,0.25,5,5
789,2,61.62980004337447,61.62980004337447,35.40749142070735,56.798658621286826,61.62980004337447,61.62980004337447,35.40749142070735,56.798658621286826,0.76,0.76,0.76,81.09184216233483,81.09184216233483,1.0,1.0,0.25,0.25,5,5
1011,2,61.271236484701355,61.35288059015072,35.46571234923075,56.572266922309666,61.271236484701355,61.35288059015072,35.46571234923075,56.572266922309666,0.76,0.76,0.76,80.620048006186,80.72747446072462,1.0,1.0,0.25,0.25,5,5
2024,2,61.941234886692534,61.941234886692534,35.69057210500047,56.71705851307852,61.941234886692534,61.941234886692534,35.69057210500047,56.71705851307852,0.76,0.76,0.76,81.50162485091123,81.50162485091123,1.0,1.0,0.25,0.25,5,5
3033,2,61.42708725748278,61.75225668484436,23.570524090041147,56.82720365605745,61.42708725748278,61.75225668484436,23.570524090041147,56.82720365605745,0.76,0.76,0.76,80.82511481247735,81.25296932216364,1.0,1.0,0.25,0.25,5,5
4044,2,61.241551420000995,61.241551420000995,35.3360096160802,56.737351901999354,61.241551420000995,61.241551420000995,35.3360096160802,56.737351901999354,0.76,0.76,0.76,80.58098871052762,80.58098871052762,1.0,1.0,0.25,0.25,5,5
